Assembly Accession	Assembly-unit name	Chromosome name	GC Count	GC Percent	GenBank seq accession	Molecule type	RefSeq seq accession	Role	Seq length	UCSC style name	Unlocalized Count	Sequence name
GCA_000001215.4	Primary Assembly	Un			DS485407.1	Chromosome	NW_001846696.1	unplaced-scaffold	1147	chrUn_DS485407v1		211000022278401
GCA_000001215.4	Primary Assembly	Un			DS485410.1	Chromosome	NW_001846699.1	unplaced-scaffold	1147	chrUn_DS485410v1		211000022280130
GCA_000001215.4	Primary Assembly	Un			DS485411.1	Chromosome	NW_001846700.1	unplaced-scaffold	1146	chrUn_DS485411v1		211000022279148
GCA_000001215.4	Primary Assembly	Un			DS485415.1	Chromosome	NW_001846704.1	unplaced-scaffold	1146	chrUn_DS485415v1		211000022278663
GCA_000001215.4	Primary Assembly	Un			DS485419.1	Chromosome	NW_001846708.1	unplaced-scaffold	1144	chrUn_DS485419v1		211000022280180
GCA_000001215.4	Primary Assembly	Un			DS485420.1	Chromosome	NW_001846709.1	unplaced-scaffold	1144	chrUn_DS485420v1		211000022279175
GCA_000001215.4	Primary Assembly	Un			DS485421.1	Chromosome	NW_001846710.1	unplaced-scaffold	1144	chrUn_DS485421v1		211000022278263
GCA_000001215.4	Primary Assembly	Un			DS485424.1	Chromosome	NW_001846713.1	unplaced-scaffold	1143	chrUn_DS485424v1		211000022280704
GCA_000001215.4	Primary Assembly	Un			DS485425.1	Chromosome	NW_001846714.1	unplaced-scaffold	1143	chrUn_DS485425v1		211000022278033
GCA_000001215.4	Primary Assembly	Un			DS485426.1	Chromosome	NW_001846715.1	unplaced-scaffold	1142	chrUn_DS485426v1		211000022280018
GCA_000001215.4	Primary Assembly	Un			DS485428.1	Chromosome	NW_001846717.1	unplaced-scaffold	1142	chrUn_DS485428v1		211000022279361
GCA_000001215.4	Primary Assembly	Un			DS485429.1	Chromosome	NW_001846718.1	unplaced-scaffold	1141	chrUn_DS485429v1		211000022279987
GCA_000001215.4	Primary Assembly	Un			DS485433.1	Chromosome	NW_001846722.1	unplaced-scaffold	1140	chrUn_DS485433v1		211000022278143
GCA_000001215.4	Primary Assembly	Un			DS485434.1	Chromosome	NW_001846723.1	unplaced-scaffold	1140	chrUn_DS485434v1		211000022279603
GCA_000001215.4	Primary Assembly	Un			DS485437.1	Chromosome	NW_001846726.1	unplaced-scaffold	1140	chrUn_DS485437v1		211000022278745
GCA_000001215.4	Primary Assembly	Un			DS485438.1	Chromosome	NW_001846727.1	unplaced-scaffold	1139	chrUn_DS485438v1		211000022278807
GCA_000001215.4	Primary Assembly	Un			DS485439.1	Chromosome	NW_001846728.1	unplaced-scaffold	1139	chrUn_DS485439v1		211000022279418
GCA_000001215.4	Primary Assembly	Un			DS485441.1	Chromosome	NW_001846730.1	unplaced-scaffold	1139	chrUn_DS485441v1		211000022279422
GCA_000001215.4	Primary Assembly	Un			DS485442.1	Chromosome	NW_001846731.1	unplaced-scaffold	1139	chrUn_DS485442v1		211000022278928
GCA_000001215.4	Primary Assembly	Un			DS485443.1	Chromosome	NW_001846732.1	unplaced-scaffold	1138	chrUn_DS485443v1		211000022278294
GCA_000001215.4	Primary Assembly	Un			DS485448.1	Chromosome	NW_001846737.1	unplaced-scaffold	1137	chrUn_DS485448v1		211000022280232
GCA_000001215.4	Primary Assembly	Un			DS485451.1	Chromosome	NW_001846740.1	unplaced-scaffold	1136	chrUn_DS485451v1		211000022278333
GCA_000001215.4	Primary Assembly	Un			DS485453.1	Chromosome	NW_001846742.1	unplaced-scaffold	1136	chrUn_DS485453v1		211000022279222
GCA_000001215.4	Primary Assembly	Un			DS485456.1	Chromosome	NW_001846745.1	unplaced-scaffold	1135	chrUn_DS485456v1		211000022279115
GCA_000001215.4	Primary Assembly	Un			DS485457.1	Chromosome	NW_001846746.1	unplaced-scaffold	1135	chrUn_DS485457v1		211000022278221
GCA_000001215.4	Primary Assembly	Un			DS485461.1	Chromosome	NW_001846750.1	unplaced-scaffold	1134	chrUn_DS485461v1		211000022279747
GCA_000001215.4	Primary Assembly	Un			DS485462.1	Chromosome	NW_001846751.1	unplaced-scaffold	1134	chrUn_DS485462v1		211000022278750
GCA_000001215.4	Primary Assembly	Un			DS485464.1	Chromosome	NW_001846753.1	unplaced-scaffold	1133	chrUn_DS485464v1		211000022279744
GCA_000001215.4	Primary Assembly	Un			DS485466.1	Chromosome	NW_001846755.1	unplaced-scaffold	1133	chrUn_DS485466v1		211000022278958
GCA_000001215.4	Primary Assembly	Un			DS485467.1	Chromosome	NW_001846756.1	unplaced-scaffold	1132	chrUn_DS485467v1		211000022278140
GCA_000001215.4	Primary Assembly	Un			DS485468.1	Chromosome	NW_001846757.1	unplaced-scaffold	1132	chrUn_DS485468v1		211000022279125
GCA_000001215.4	Primary Assembly	Un			DS485469.1	Chromosome	NW_001846758.1	unplaced-scaffold	1132	chrUn_DS485469v1		211000022279088
GCA_000001215.4	Primary Assembly	Un			DS485472.1	Chromosome	NW_001846761.1	unplaced-scaffold	1131	chrUn_DS485472v1		211000022278977
GCA_000001215.4	Primary Assembly	Un			DS485475.1	Chromosome	NW_001846764.1	unplaced-scaffold	1130	chrUn_DS485475v1		211000022278445
GCA_000001215.4	Primary Assembly	Un			DS485477.1	Chromosome	NW_001846766.1	unplaced-scaffold	1130	chrUn_DS485477v1		211000022278788
GCA_000001215.4	Primary Assembly	Un			DS485481.1	Chromosome	NW_001846770.1	unplaced-scaffold	1129	chrUn_DS485481v1		211000022279899
GCA_000001215.4	Primary Assembly	Un			DS485482.1	Chromosome	NW_001846771.1	unplaced-scaffold	1129	chrUn_DS485482v1		211000022279684
GCA_000001215.4	Primary Assembly	Un			DS485488.1	Chromosome	NW_001846777.1	unplaced-scaffold	1127	chrUn_DS485488v1		211000022278920
GCA_000001215.4	Primary Assembly	Un			DS485490.1	Chromosome	NW_001846779.1	unplaced-scaffold	1127	chrUn_DS485490v1		211000022278072
GCA_000001215.4	Primary Assembly	Un			DS485491.1	Chromosome	NW_001846780.1	unplaced-scaffold	1126	chrUn_DS485491v1		211000022279564
GCA_000001215.4	Primary Assembly	Un			DS485494.1	Chromosome	NW_001846783.1	unplaced-scaffold	1126	chrUn_DS485494v1		211000022279212
GCA_000001215.4	Primary Assembly	Un			DS485495.1	Chromosome	NW_001846784.1	unplaced-scaffold	1126	chrUn_DS485495v1		211000022278123
GCA_000001215.4	Primary Assembly	Un			DS485496.1	Chromosome	NW_001846785.1	unplaced-scaffold	1126	chrUn_DS485496v1		211000022278412
GCA_000001215.4	Primary Assembly	Un			DS485497.1	Chromosome	NW_001846786.1	unplaced-scaffold	1125	chrUn_DS485497v1		211000022279407
GCA_000001215.4	Primary Assembly	Un			DS485498.1	Chromosome	NW_001846787.1	unplaced-scaffold	1125	chrUn_DS485498v1		211000022278877
GCA_000001215.4	Primary Assembly	Un			DS485500.1	Chromosome	NW_001846789.1	unplaced-scaffold	1124	chrUn_DS485500v1		211000022279652
GCA_000001215.4	Primary Assembly	Un			DS485501.1	Chromosome	NW_001846790.1	unplaced-scaffold	1124	chrUn_DS485501v1		211000022278751
GCA_000001215.4	Primary Assembly	Un			DS485503.1	Chromosome	NW_001846792.1	unplaced-scaffold	1123	chrUn_DS485503v1		211000022280268
GCA_000001215.4	Primary Assembly	Un			DS485504.1	Chromosome	NW_001846793.1	unplaced-scaffold	1123	chrUn_DS485504v1		211000022278145
GCA_000001215.4	Primary Assembly	Un			DS485505.1	Chromosome	NW_001846794.1	unplaced-scaffold	1123	chrUn_DS485505v1		211000022278328
GCA_000001215.4	Primary Assembly	Un			DS485506.1	Chromosome	NW_001846795.1	unplaced-scaffold	1123	chrUn_DS485506v1		211000022278511
GCA_000001215.4	Primary Assembly	Un			DS485509.1	Chromosome	NW_001846798.1	unplaced-scaffold	1123	chrUn_DS485509v1		211000022279055
GCA_000001215.4	Primary Assembly	Un			DS485515.1	Chromosome	NW_001846804.1	unplaced-scaffold	1120	chrUn_DS485515v1		211000022278747
GCA_000001215.4	Primary Assembly	Un			DS485517.1	Chromosome	NW_001846806.1	unplaced-scaffold	1119	chrUn_DS485517v1		211000022279240
GCA_000001215.4	Primary Assembly	Un			DS485518.1	Chromosome	NW_001846807.1	unplaced-scaffold	1119	chrUn_DS485518v1		211000022279221
GCA_000001215.4	Primary Assembly	Un			DS485520.1	Chromosome	NW_001846809.1	unplaced-scaffold	1118	chrUn_DS485520v1		211000022279400
GCA_000001215.4	Primary Assembly	Un			DS485521.1	Chromosome	NW_001846810.1	unplaced-scaffold	1118	chrUn_DS485521v1		211000022279493
GCA_000001215.4	Primary Assembly	Un			DS485522.1	Chromosome	NW_001846811.1	unplaced-scaffold	1118	chrUn_DS485522v1		211000022278514
GCA_000001215.4	Primary Assembly	Un			DS485525.1	Chromosome	NW_001846814.1	unplaced-scaffold	1117	chrUn_DS485525v1		211000022279985
GCA_000001215.4	Primary Assembly	Un			DS485526.1	Chromosome	NW_001846815.1	unplaced-scaffold	1117	chrUn_DS485526v1		211000022278944
GCA_000001215.4	Primary Assembly	Un			DS485527.1	Chromosome	NW_001846816.1	unplaced-scaffold	1117	chrUn_DS485527v1		211000022279632
GCA_000001215.4	Primary Assembly	Un			DS485528.1	Chromosome	NW_001846817.1	unplaced-scaffold	1117	chrUn_DS485528v1		211000022279576
GCA_000001215.4	Primary Assembly	Un			DS485529.1	Chromosome	NW_001846818.1	unplaced-scaffold	1117	chrUn_DS485529v1		211000022279042
GCA_000001215.4	Primary Assembly	Un			DS485530.1	Chromosome	NW_001846819.1	unplaced-scaffold	1117	chrUn_DS485530v1		211000022279769
GCA_000001215.4	Primary Assembly	Un			DS485531.1	Chromosome	NW_001846820.1	unplaced-scaffold	1116	chrUn_DS485531v1		211000022279203
GCA_000001215.4	Primary Assembly	Un			DS485533.1	Chromosome	NW_001846822.1	unplaced-scaffold	1116	chrUn_DS485533v1		211000022279618
GCA_000001215.4	Primary Assembly	Un			DS485535.1	Chromosome	NW_001846824.1	unplaced-scaffold	1116	chrUn_DS485535v1		211000022279845
GCA_000001215.4	Primary Assembly	Un			DS485536.1	Chromosome	NW_001846825.1	unplaced-scaffold	1116	chrUn_DS485536v1		211000022280312
GCA_000001215.4	Primary Assembly	Un			DS485538.1	Chromosome	NW_001846827.1	unplaced-scaffold	1115	chrUn_DS485538v1		211000022279666
GCA_000001215.4	Primary Assembly	Un			DS485539.1	Chromosome	NW_001846828.1	unplaced-scaffold	1115	chrUn_DS485539v1		211000022278257
GCA_000001215.4	Primary Assembly	Un			DS485540.1	Chromosome	NW_001846829.1	unplaced-scaffold	1114	chrUn_DS485540v1		211000022279874
GCA_000001215.4	Primary Assembly	Un			DS485541.1	Chromosome	NW_001846830.1	unplaced-scaffold	1114	chrUn_DS485541v1		211000022278248
GCA_000001215.4	Primary Assembly	Un			DS485542.1	Chromosome	NW_001846831.1	unplaced-scaffold	1114	chrUn_DS485542v1		211000022278533
GCA_000001215.4	Primary Assembly	Un			DS485543.1	Chromosome	NW_001846832.1	unplaced-scaffold	1114	chrUn_DS485543v1		211000022279399
GCA_000001215.4	Primary Assembly	Un			DS485544.1	Chromosome	NW_001846833.1	unplaced-scaffold	1114	chrUn_DS485544v1		211000022279325
GCA_000001215.4	Primary Assembly	Un			DS485545.1	Chromosome	NW_001846834.1	unplaced-scaffold	1114	chrUn_DS485545v1		211000022278886
GCA_000001215.4	Primary Assembly	Un			DS485547.1	Chromosome	NW_001846836.1	unplaced-scaffold	1112	chrUn_DS485547v1		211000022278200
GCA_000001215.4	Primary Assembly	Un			DS485548.1	Chromosome	NW_001846837.1	unplaced-scaffold	1112	chrUn_DS485548v1		211000022280702
GCA_000001215.4	Primary Assembly	Un			DS485557.1	Chromosome	NW_001846846.1	unplaced-scaffold	1110	chrUn_DS485557v1		211000022279102
GCA_000001215.4	Primary Assembly	Un			DS485558.1	Chromosome	NW_001846847.1	unplaced-scaffold	1110	chrUn_DS485558v1		211000022278309
GCA_000001215.4	Primary Assembly	Un			DS485559.1	Chromosome	NW_001846848.1	unplaced-scaffold	1110	chrUn_DS485559v1		211000022280331
GCA_000001215.4	Primary Assembly	Un			DS485563.1	Chromosome	NW_001846852.1	unplaced-scaffold	1109	chrUn_DS485563v1		211000022279014
GCA_000001215.4	Primary Assembly	Un			DS485565.1	Chromosome	NW_001846854.1	unplaced-scaffold	1109	chrUn_DS485565v1		211000022280000
GCA_000001215.4	Primary Assembly	Un			DS485566.2	Chromosome	NW_001846855.2	unplaced-scaffold	544	chrUn_DS485566v2		211000022279089
GCA_000001215.4	Primary Assembly	Un			DS485567.1	Chromosome	NW_001846856.1	unplaced-scaffold	1108	chrUn_DS485567v1		211000022279933
GCA_000001215.4	Primary Assembly	Un			DS485569.1	Chromosome	NW_001846858.1	unplaced-scaffold	1108	chrUn_DS485569v1		211000022279414
GCA_000001215.4	Primary Assembly	Un			DS485571.1	Chromosome	NW_001846860.1	unplaced-scaffold	1107	chrUn_DS485571v1		211000022279510
GCA_000001215.4	Primary Assembly	Un			DS485572.1	Chromosome	NW_001846861.1	unplaced-scaffold	1107	chrUn_DS485572v1		211000022278285
GCA_000001215.4	Primary Assembly	Un			DS485574.1	Chromosome	NW_001846863.1	unplaced-scaffold	1106	chrUn_DS485574v1		211000022279923
GCA_000001215.4	Primary Assembly	Un			DS485578.1	Chromosome	NW_001846867.1	unplaced-scaffold	1105	chrUn_DS485578v1		211000022278345
GCA_000001215.4	Primary Assembly	Un			DS485579.1	Chromosome	NW_001846868.1	unplaced-scaffold	1105	chrUn_DS485579v1		211000022280123
GCA_000001215.4	Primary Assembly	Un			DS485581.1	Chromosome	NW_001846870.1	unplaced-scaffold	1105	chrUn_DS485581v1		211000022278603
GCA_000001215.4	Primary Assembly	Un			DS485582.1	Chromosome	NW_001846871.1	unplaced-scaffold	1105	chrUn_DS485582v1		211000022279355
GCA_000001215.4	Primary Assembly	Un			DS485583.1	Chromosome	NW_001846872.1	unplaced-scaffold	1105	chrUn_DS485583v1		211000022279359
GCA_000001215.4	Primary Assembly	Un			DS485584.1	Chromosome	NW_001846873.1	unplaced-scaffold	1105	chrUn_DS485584v1		211000022280097
GCA_000001215.4	Primary Assembly	Un			DS485585.1	Chromosome	NW_001846874.1	unplaced-scaffold	1103	chrUn_DS485585v1		211000022278862
GCA_000001215.4	Primary Assembly	Un			DS485587.1	Chromosome	NW_001846876.1	unplaced-scaffold	1103	chrUn_DS485587v1		211000022279659
GCA_000001215.4	Primary Assembly	Un			DS485588.1	Chromosome	NW_001846877.1	unplaced-scaffold	1103	chrUn_DS485588v1		211000022279160
GCA_000001215.4	Primary Assembly	Un			DS485589.1	Chromosome	NW_001846878.1	unplaced-scaffold	1102	chrUn_DS485589v1		211000022280193
GCA_000001215.4	Primary Assembly	Un			DS485591.1	Chromosome	NW_001846880.1	unplaced-scaffold	1102	chrUn_DS485591v1		211000022280150
GCA_000001215.4	Primary Assembly	Un			DS485593.1	Chromosome	NW_001846882.1	unplaced-scaffold	1101	chrUn_DS485593v1		211000022279965
GCA_000001215.4	Primary Assembly	Un			DS485595.1	Chromosome	NW_001846884.1	unplaced-scaffold	1101	chrUn_DS485595v1		211000022280079
GCA_000001215.4	Primary Assembly	Un			DS485601.1	Chromosome	NW_001846890.1	unplaced-scaffold	1099	chrUn_DS485601v1		211000022280685
GCA_000001215.4	Primary Assembly	Un			DS485602.1	Chromosome	NW_001846891.1	unplaced-scaffold	1099	chrUn_DS485602v1		211000022278197
GCA_000001215.4	Primary Assembly	Un			DS485605.1	Chromosome	NW_001846894.1	unplaced-scaffold	1098	chrUn_DS485605v1		211000022279057
GCA_000001215.4	Primary Assembly	Un			DS485607.1	Chromosome	NW_001846896.1	unplaced-scaffold	1097	chrUn_DS485607v1		211000022279051
GCA_000001215.4	Primary Assembly	Un			DS485608.1	Chromosome	NW_001846897.1	unplaced-scaffold	1097	chrUn_DS485608v1		211000022278090
GCA_000001215.4	Primary Assembly	Un			DS485609.1	Chromosome	NW_001846898.1	unplaced-scaffold	1096	chrUn_DS485609v1		211000022280256
GCA_000001215.4	Primary Assembly	Un			DS485610.1	Chromosome	NW_001846899.1	unplaced-scaffold	1096	chrUn_DS485610v1		211000022279975
GCA_000001215.4	Primary Assembly	Un			DS485614.1	Chromosome	NW_001846903.1	unplaced-scaffold	1094	chrUn_DS485614v1		211000022279336
GCA_000001215.4	Primary Assembly	Un			DS485621.1	Chromosome	NW_001846910.1	unplaced-scaffold	1091	chrUn_DS485621v1		211000022279880
GCA_000001215.4	Primary Assembly	Un			DS485622.1	Chromosome	NW_001846911.1	unplaced-scaffold	1090	chrUn_DS485622v1		211000022279151
GCA_000001215.4	Primary Assembly	Un			DS485623.1	Chromosome	NW_001846912.1	unplaced-scaffold	1090	chrUn_DS485623v1		211000022278537
GCA_000001215.4	Primary Assembly	Un			DS485624.1	Chromosome	NW_001846913.1	unplaced-scaffold	1090	chrUn_DS485624v1		211000022280291
GCA_000001215.4	Primary Assembly	Un			DS485627.1	Chromosome	NW_001846916.1	unplaced-scaffold	1090	chrUn_DS485627v1		211000022280075
GCA_000001215.4	Primary Assembly	Un			DS485628.1	Chromosome	NW_001846917.1	unplaced-scaffold	1089	chrUn_DS485628v1		211000022279943
GCA_000001215.4	Primary Assembly	Un			DS485630.1	Chromosome	NW_001846919.1	unplaced-scaffold	1089	chrUn_DS485630v1		211000022279672
GCA_000001215.4	Primary Assembly	Un			DS485632.1	Chromosome	NW_001846921.1	unplaced-scaffold	1088	chrUn_DS485632v1		211000022279374
GCA_000001215.4	Primary Assembly	Un			DS485634.1	Chromosome	NW_001846923.1	unplaced-scaffold	1088	chrUn_DS485634v1		211000022278349
GCA_000001215.4	Primary Assembly	Un			DS485636.1	Chromosome	NW_001846925.1	unplaced-scaffold	1088	chrUn_DS485636v1		211000022279533
GCA_000001215.4	Primary Assembly	Un			DS485640.1	Chromosome	NW_001846929.1	unplaced-scaffold	1087	chrUn_DS485640v1		211000022280065
GCA_000001215.4	Primary Assembly	Un			DS485642.1	Chromosome	NW_001846931.1	unplaced-scaffold	1087	chrUn_DS485642v1		211000022279551
GCA_000001215.4	Primary Assembly	Un			DS485643.1	Chromosome	NW_001846932.1	unplaced-scaffold	1086	chrUn_DS485643v1		211000022278223
GCA_000001215.4	Primary Assembly	Un			DS485648.1	Chromosome	NW_001846937.1	unplaced-scaffold	1086	chrUn_DS485648v1		211000022280051
GCA_000001215.4	Primary Assembly	Un			DS485650.1	Chromosome	NW_001846939.1	unplaced-scaffold	1084	chrUn_DS485650v1		211000022278761
GCA_000001215.4	Primary Assembly	Un			DS485653.1	Chromosome	NW_001846942.1	unplaced-scaffold	1084	chrUn_DS485653v1		211000022280240
GCA_000001215.4	Primary Assembly	Un			DS485654.1	Chromosome	NW_001846943.1	unplaced-scaffold	1084	chrUn_DS485654v1		211000022278660
GCA_000001215.4	Primary Assembly	Un			DS485655.1	Chromosome	NW_001846944.1	unplaced-scaffold	1083	chrUn_DS485655v1		211000022279781
GCA_000001215.4	Primary Assembly	Un			DS485656.1	Chromosome	NW_001846945.1	unplaced-scaffold	1083	chrUn_DS485656v1		211000022279578
GCA_000001215.4	Primary Assembly	Un			DS485657.1	Chromosome	NW_001846946.1	unplaced-scaffold	1083	chrUn_DS485657v1		211000022279569
GCA_000001215.4	Primary Assembly	Un			DS485659.1	Chromosome	NW_001846948.1	unplaced-scaffold	1082	chrUn_DS485659v1		211000022278573
GCA_000001215.4	Primary Assembly	Un			DS485661.1	Chromosome	NW_001846950.1	unplaced-scaffold	1081	chrUn_DS485661v1		211000022278592
GCA_000001215.4	Primary Assembly	Un			DS485664.1	Chromosome	NW_001846953.1	unplaced-scaffold	1081	chrUn_DS485664v1		211000022278859
GCA_000001215.4	Primary Assembly	Un			DS485666.1	Chromosome	NW_001846955.1	unplaced-scaffold	1080	chrUn_DS485666v1		211000022279369
GCA_000001215.4	Primary Assembly	Un			DS485667.1	Chromosome	NW_001846956.1	unplaced-scaffold	1080	chrUn_DS485667v1		211000022279824
GCA_000001215.4	Primary Assembly	Un			DS485668.1	Chromosome	NW_001846957.1	unplaced-scaffold	1080	chrUn_DS485668v1		211000022278878
GCA_000001215.4	Primary Assembly	Un			DS485670.1	Chromosome	NW_001846959.1	unplaced-scaffold	1079	chrUn_DS485670v1		211000022280084
GCA_000001215.4	Primary Assembly	Un			DS485671.1	Chromosome	NW_001846960.1	unplaced-scaffold	1079	chrUn_DS485671v1		211000022279154
GCA_000001215.4	Primary Assembly	Un			DS485673.1	Chromosome	NW_001846962.1	unplaced-scaffold	1078	chrUn_DS485673v1		211000022278371
GCA_000001215.4	Primary Assembly	Un			DS485675.1	Chromosome	NW_001846964.1	unplaced-scaffold	1078	chrUn_DS485675v1		211000022278301
GCA_000001215.4	Primary Assembly	Un			DS485678.1	Chromosome	NW_001846967.1	unplaced-scaffold	1077	chrUn_DS485678v1		211000022278241
GCA_000001215.4	Primary Assembly	Un			DS485679.1	Chromosome	NW_001846968.1	unplaced-scaffold	1077	chrUn_DS485679v1		211000022279252
GCA_000001215.4	Primary Assembly	Un			DS485681.1	Chromosome	NW_001846970.1	unplaced-scaffold	1076	chrUn_DS485681v1		211000022279141
GCA_000001215.4	Primary Assembly	Un			DS485682.1	Chromosome	NW_001846971.1	unplaced-scaffold	1076	chrUn_DS485682v1		211000022279013
GCA_000001215.4	Primary Assembly	Un			DS485683.1	Chromosome	NW_001846972.1	unplaced-scaffold	1076	chrUn_DS485683v1		211000022278776
GCA_000001215.4	Primary Assembly	Un			DS485684.1	Chromosome	NW_001846973.1	unplaced-scaffold	1076	chrUn_DS485684v1		211000022279155
GCA_000001215.4	Primary Assembly	Un			DS485686.1	Chromosome	NW_001846975.1	unplaced-scaffold	1075	chrUn_DS485686v1		211000022278917
GCA_000001215.4	Primary Assembly	Un			DS485688.1	Chromosome	NW_001846977.1	unplaced-scaffold	1075	chrUn_DS485688v1		211000022278903
GCA_000001215.4	Primary Assembly	Un			DS485692.1	Chromosome	NW_001846981.1	unplaced-scaffold	1074	chrUn_DS485692v1		211000022279959
GCA_000001215.4	Primary Assembly	Un			DS485693.1	Chromosome	NW_001846982.1	unplaced-scaffold	1074	chrUn_DS485693v1		211000022278730
GCA_000001215.4	Primary Assembly	Un			DS485694.1	Chromosome	NW_001846983.1	unplaced-scaffold	1074	chrUn_DS485694v1		211000022280054
GCA_000001215.4	Primary Assembly	Un			DS485695.2	Chromosome	NW_001846984.2	unplaced-scaffold	564	chrUn_DS485695v2		211000022280427
GCA_000001215.4	Primary Assembly	Un			DS485701.1	Chromosome	NW_001846990.1	unplaced-scaffold	1072	chrUn_DS485701v1		211000022278600
GCA_000001215.4	Primary Assembly	Un			DS485703.1	Chromosome	NW_001846992.1	unplaced-scaffold	1071	chrUn_DS485703v1		211000022278311
