Assembly Accession	Assembly-unit name	Chromosome name	GC Count	GC Percent	GenBank seq accession	Molecule type	RefSeq seq accession	Role	Seq length	UCSC style name	Unlocalized Count	Sequence name
GCA_018294505.1	Primary Assembly	Un			JAGHKL010083893.1	Chromosome	NW_025308950.1	unplaced-scaffold	678			scaffold31078
GCA_018294505.1	Primary Assembly	Un			JAGHKL010083894.1	Chromosome	NW_025308951.1	unplaced-scaffold	678			scaffold312225
GCA_018294505.1	Primary Assembly	Un			JAGHKL010083895.1	Chromosome	NW_025308952.1	unplaced-scaffold	678			scaffold321262
GCA_018294505.1	Primary Assembly	Un			JAGHKL010083896.1	Chromosome	NW_025308953.1	unplaced-scaffold	678			scaffold32982
GCA_018294505.1	Primary Assembly	Un			JAGHKL010083897.1	Chromosome	NW_025308954.1	unplaced-scaffold	678			scaffold34178
GCA_018294505.1	Primary Assembly	Un			JAGHKL010083898.1	Chromosome	NW_025308955.1	unplaced-scaffold	678			scaffold35856
GCA_018294505.1	Primary Assembly	Un			JAGHKL010083899.1	Chromosome	NW_025308956.1	unplaced-scaffold	678			scaffold4243
GCA_018294505.1	Primary Assembly	Un			JAGHKL010083900.1	Chromosome	NW_025308957.1	unplaced-scaffold	678			scaffold44815
GCA_018294505.1	Primary Assembly	Un			JAGHKL010083901.1	Chromosome	NW_025308958.1	unplaced-scaffold	678			scaffold45874
GCA_018294505.1	Primary Assembly	Un			JAGHKL010083902.1	Chromosome	NW_025308959.1	unplaced-scaffold	678			scaffold59169
GCA_018294505.1	Primary Assembly	Un			JAGHKL010083903.1	Chromosome	NW_025308960.1	unplaced-scaffold	678			scaffold67830
GCA_018294505.1	Primary Assembly	Un			JAGHKL010083904.1	Chromosome	NW_025308961.1	unplaced-scaffold	678			scaffold68707
GCA_018294505.1	Primary Assembly	Un			JAGHKL010083905.1	Chromosome	NW_025308962.1	unplaced-scaffold	678			scaffold7250
GCA_018294505.1	Primary Assembly	Un			JAGHKL010083906.1	Chromosome	NW_025308963.1	unplaced-scaffold	678			scaffold73654
GCA_018294505.1	Primary Assembly	Un			JAGHKL010083907.1	Chromosome	NW_025308964.1	unplaced-scaffold	678			scaffold74298
GCA_018294505.1	Primary Assembly	Un			JAGHKL010083908.1	Chromosome	NW_025308965.1	unplaced-scaffold	678			scaffold78087
GCA_018294505.1	Primary Assembly	Un			JAGHKL010083909.1	Chromosome	NW_025308966.1	unplaced-scaffold	678			scaffold97995
GCA_018294505.1	Primary Assembly	Un			JAGHKL010083910.1	Chromosome	NW_025308967.1	unplaced-scaffold	677			scaffold116857
GCA_018294505.1	Primary Assembly	Un			JAGHKL010083911.1	Chromosome	NW_025308968.1	unplaced-scaffold	677			scaffold117279
GCA_018294505.1	Primary Assembly	Un			JAGHKL010083912.1	Chromosome	NW_025308969.1	unplaced-scaffold	677			scaffold126727
GCA_018294505.1	Primary Assembly	Un			JAGHKL010083913.1	Chromosome	NW_025308970.1	unplaced-scaffold	677			scaffold130864
GCA_018294505.1	Primary Assembly	Un			JAGHKL010083914.1	Chromosome	NW_025308971.1	unplaced-scaffold	677			scaffold139851
GCA_018294505.1	Primary Assembly	Un			JAGHKL010083915.1	Chromosome	NW_025308972.1	unplaced-scaffold	677			scaffold142190
GCA_018294505.1	Primary Assembly	Un			JAGHKL010083916.1	Chromosome	NW_025308973.1	unplaced-scaffold	677			scaffold142905
GCA_018294505.1	Primary Assembly	Un			JAGHKL010083917.1	Chromosome	NW_025308974.1	unplaced-scaffold	677			scaffold158463
GCA_018294505.1	Primary Assembly	Un			JAGHKL010083918.1	Chromosome	NW_025308975.1	unplaced-scaffold	677			scaffold162259
GCA_018294505.1	Primary Assembly	Un			JAGHKL010083919.1	Chromosome	NW_025308976.1	unplaced-scaffold	677			scaffold166764
GCA_018294505.1	Primary Assembly	Un			JAGHKL010083920.1	Chromosome	NW_025308977.1	unplaced-scaffold	677			scaffold167043
GCA_018294505.1	Primary Assembly	Un			JAGHKL010083921.1	Chromosome	NW_025308978.1	unplaced-scaffold	677			scaffold168909
GCA_018294505.1	Primary Assembly	Un			JAGHKL010083922.1	Chromosome	NW_025308979.1	unplaced-scaffold	677			scaffold17095
GCA_018294505.1	Primary Assembly	Un			JAGHKL010083923.1	Chromosome	NW_025308980.1	unplaced-scaffold	677			scaffold178745
GCA_018294505.1	Primary Assembly	Un			JAGHKL010083924.1	Chromosome	NW_025308981.1	unplaced-scaffold	677			scaffold18139
GCA_018294505.1	Primary Assembly	Un			JAGHKL010083925.1	Chromosome	NW_025308982.1	unplaced-scaffold	677			scaffold212971
GCA_018294505.1	Primary Assembly	Un			JAGHKL010083926.1	Chromosome	NW_025308983.1	unplaced-scaffold	677			scaffold216690
GCA_018294505.1	Primary Assembly	Un			JAGHKL010083927.1	Chromosome	NW_025308984.1	unplaced-scaffold	677			scaffold217220
GCA_018294505.1	Primary Assembly	Un			JAGHKL010083928.1	Chromosome	NW_025308985.1	unplaced-scaffold	677			scaffold221337
GCA_018294505.1	Primary Assembly	Un			JAGHKL010083929.1	Chromosome	NW_025308986.1	unplaced-scaffold	677			scaffold22886
GCA_018294505.1	Primary Assembly	Un			JAGHKL010083930.1	Chromosome	NW_025308987.1	unplaced-scaffold	677			scaffold236346
GCA_018294505.1	Primary Assembly	Un			JAGHKL010083931.1	Chromosome	NW_025308988.1	unplaced-scaffold	677			scaffold259393
GCA_018294505.1	Primary Assembly	Un			JAGHKL010083932.1	Chromosome	NW_025308989.1	unplaced-scaffold	677			scaffold262028
GCA_018294505.1	Primary Assembly	Un			JAGHKL010083933.1	Chromosome	NW_025308990.1	unplaced-scaffold	677			scaffold268424
GCA_018294505.1	Primary Assembly	Un			JAGHKL010083934.1	Chromosome	NW_025308991.1	unplaced-scaffold	677			scaffold271124
GCA_018294505.1	Primary Assembly	Un			JAGHKL010083935.1	Chromosome	NW_025308992.1	unplaced-scaffold	677			scaffold284715
GCA_018294505.1	Primary Assembly	Un			JAGHKL010083936.1	Chromosome	NW_025308993.1	unplaced-scaffold	677			scaffold299561
GCA_018294505.1	Primary Assembly	Un			JAGHKL010083937.1	Chromosome	NW_025308994.1	unplaced-scaffold	677			scaffold314908
GCA_018294505.1	Primary Assembly	Un			JAGHKL010083938.1	Chromosome	NW_025308995.1	unplaced-scaffold	677			scaffold316573
GCA_018294505.1	Primary Assembly	Un			JAGHKL010083939.1	Chromosome	NW_025308996.1	unplaced-scaffold	677			scaffold324708
GCA_018294505.1	Primary Assembly	Un			JAGHKL010083940.1	Chromosome	NW_025308997.1	unplaced-scaffold	677			scaffold326111
GCA_018294505.1	Primary Assembly	Un			JAGHKL010083941.1	Chromosome	NW_025308998.1	unplaced-scaffold	677			scaffold94923
GCA_018294505.1	Primary Assembly	Un			JAGHKL010083942.1	Chromosome	NW_025308999.1	unplaced-scaffold	676			scaffold100255
GCA_018294505.1	Primary Assembly	Un			JAGHKL010083943.1	Chromosome	NW_025309000.1	unplaced-scaffold	676			scaffold10654
GCA_018294505.1	Primary Assembly	Un			JAGHKL010083944.1	Chromosome	NW_025309001.1	unplaced-scaffold	676			scaffold117711
GCA_018294505.1	Primary Assembly	Un			JAGHKL010083945.1	Chromosome	NW_025309002.1	unplaced-scaffold	676			scaffold12666
GCA_018294505.1	Primary Assembly	Un			JAGHKL010083946.1	Chromosome	NW_025309003.1	unplaced-scaffold	676			scaffold126718
GCA_018294505.1	Primary Assembly	Un			JAGHKL010083947.1	Chromosome	NW_025309004.1	unplaced-scaffold	676			scaffold127151
GCA_018294505.1	Primary Assembly	Un			JAGHKL010083948.1	Chromosome	NW_025309005.1	unplaced-scaffold	676			scaffold151960
GCA_018294505.1	Primary Assembly	Un			JAGHKL010083949.1	Chromosome	NW_025309006.1	unplaced-scaffold	676			scaffold152372
GCA_018294505.1	Primary Assembly	Un			JAGHKL010083950.1	Chromosome	NW_025309007.1	unplaced-scaffold	676			scaffold160369
GCA_018294505.1	Primary Assembly	Un			JAGHKL010083951.1	Chromosome	NW_025309008.1	unplaced-scaffold	676			scaffold164284
GCA_018294505.1	Primary Assembly	Un			JAGHKL010083952.1	Chromosome	NW_025309009.1	unplaced-scaffold	676			scaffold165272
GCA_018294505.1	Primary Assembly	Un			JAGHKL010083953.1	Chromosome	NW_025309010.1	unplaced-scaffold	676			scaffold204032
GCA_018294505.1	Primary Assembly	Un			JAGHKL010083954.1	Chromosome	NW_025309011.1	unplaced-scaffold	676			scaffold212316
GCA_018294505.1	Primary Assembly	Un			JAGHKL010083955.1	Chromosome	NW_025309012.1	unplaced-scaffold	676			scaffold249275
GCA_018294505.1	Primary Assembly	Un			JAGHKL010083956.1	Chromosome	NW_025309013.1	unplaced-scaffold	676			scaffold253851
GCA_018294505.1	Primary Assembly	Un			JAGHKL010083957.1	Chromosome	NW_025309014.1	unplaced-scaffold	676			scaffold284509
GCA_018294505.1	Primary Assembly	Un			JAGHKL010083958.1	Chromosome	NW_025309015.1	unplaced-scaffold	676			scaffold285682
GCA_018294505.1	Primary Assembly	Un			JAGHKL010083959.1	Chromosome	NW_025309016.1	unplaced-scaffold	676			scaffold297890
GCA_018294505.1	Primary Assembly	Un			JAGHKL010083960.1	Chromosome	NW_025309017.1	unplaced-scaffold	676			scaffold30488
GCA_018294505.1	Primary Assembly	Un			JAGHKL010083961.1	Chromosome	NW_025309018.1	unplaced-scaffold	676			scaffold31506
GCA_018294505.1	Primary Assembly	Un			JAGHKL010083962.1	Chromosome	NW_025309019.1	unplaced-scaffold	676			scaffold319964
GCA_018294505.1	Primary Assembly	Un			JAGHKL010083963.1	Chromosome	NW_025309020.1	unplaced-scaffold	676			scaffold327804
GCA_018294505.1	Primary Assembly	Un			JAGHKL010083964.1	Chromosome	NW_025309021.1	unplaced-scaffold	676			scaffold41631
GCA_018294505.1	Primary Assembly	Un			JAGHKL010083965.1	Chromosome	NW_025309022.1	unplaced-scaffold	676			scaffold5109
GCA_018294505.1	Primary Assembly	Un			JAGHKL010083966.1	Chromosome	NW_025309023.1	unplaced-scaffold	676			scaffold52451
GCA_018294505.1	Primary Assembly	Un			JAGHKL010083967.1	Chromosome	NW_025309024.1	unplaced-scaffold	676			scaffold63946
GCA_018294505.1	Primary Assembly	Un			JAGHKL010083968.1	Chromosome	NW_025309025.1	unplaced-scaffold	676			scaffold88507
GCA_018294505.1	Primary Assembly	Un			JAGHKL010083969.1	Chromosome	NW_025309026.1	unplaced-scaffold	676			scaffold93532
GCA_018294505.1	Primary Assembly	Un			JAGHKL010083970.1	Chromosome	NW_025309027.1	unplaced-scaffold	676			scaffold95342
GCA_018294505.1	Primary Assembly	Un			JAGHKL010083971.1	Chromosome	NW_025309028.1	unplaced-scaffold	676			scaffold96724
GCA_018294505.1	Primary Assembly	Un			JAGHKL010083972.1	Chromosome	NW_025309029.1	unplaced-scaffold	675			scaffold107235
GCA_018294505.1	Primary Assembly	Un			JAGHKL010083973.1	Chromosome	NW_025309030.1	unplaced-scaffold	675			scaffold113781
GCA_018294505.1	Primary Assembly	Un			JAGHKL010083974.1	Chromosome	NW_025309031.1	unplaced-scaffold	675			scaffold144209
GCA_018294505.1	Primary Assembly	Un			JAGHKL010083975.1	Chromosome	NW_025309032.1	unplaced-scaffold	675			scaffold149753
GCA_018294505.1	Primary Assembly	Un			JAGHKL010083976.1	Chromosome	NW_025309033.1	unplaced-scaffold	675			scaffold150317
GCA_018294505.1	Primary Assembly	Un			JAGHKL010083977.1	Chromosome	NW_025309034.1	unplaced-scaffold	675			scaffold154312
GCA_018294505.1	Primary Assembly	Un			JAGHKL010083978.1	Chromosome	NW_025309035.1	unplaced-scaffold	675			scaffold160730
GCA_018294505.1	Primary Assembly	Un			JAGHKL010083979.1	Chromosome	NW_025309036.1	unplaced-scaffold	675			scaffold163295
GCA_018294505.1	Primary Assembly	Un			JAGHKL010083980.1	Chromosome	NW_025309037.1	unplaced-scaffold	675			scaffold166410
GCA_018294505.1	Primary Assembly	Un			JAGHKL010083981.1	Chromosome	NW_025309038.1	unplaced-scaffold	675			scaffold168470
GCA_018294505.1	Primary Assembly	Un			JAGHKL010083982.1	Chromosome	NW_025309039.1	unplaced-scaffold	675			scaffold168532
GCA_018294505.1	Primary Assembly	Un			JAGHKL010083983.1	Chromosome	NW_025309040.1	unplaced-scaffold	675			scaffold179582
GCA_018294505.1	Primary Assembly	Un			JAGHKL010083984.1	Chromosome	NW_025309041.1	unplaced-scaffold	675			scaffold191679
GCA_018294505.1	Primary Assembly	Un			JAGHKL010083985.1	Chromosome	NW_025309042.1	unplaced-scaffold	675			scaffold193935
GCA_018294505.1	Primary Assembly	Un			JAGHKL010083986.1	Chromosome	NW_025309043.1	unplaced-scaffold	675			scaffold194543
GCA_018294505.1	Primary Assembly	Un			JAGHKL010083987.1	Chromosome	NW_025309044.1	unplaced-scaffold	675			scaffold213080
GCA_018294505.1	Primary Assembly	Un			JAGHKL010083988.1	Chromosome	NW_025309045.1	unplaced-scaffold	675			scaffold221457
GCA_018294505.1	Primary Assembly	Un			JAGHKL010083989.1	Chromosome	NW_025309046.1	unplaced-scaffold	675			scaffold222024
GCA_018294505.1	Primary Assembly	Un			JAGHKL010083990.1	Chromosome	NW_025309047.1	unplaced-scaffold	675			scaffold22791
GCA_018294505.1	Primary Assembly	Un			JAGHKL010083991.1	Chromosome	NW_025309048.1	unplaced-scaffold	675			scaffold23425
GCA_018294505.1	Primary Assembly	Un			JAGHKL010083992.1	Chromosome	NW_025309049.1	unplaced-scaffold	675			scaffold247599
GCA_018294505.1	Primary Assembly	Un			JAGHKL010083993.1	Chromosome	NW_025309050.1	unplaced-scaffold	675			scaffold248632
GCA_018294505.1	Primary Assembly	Un			JAGHKL010083994.1	Chromosome	NW_025309051.1	unplaced-scaffold	675			scaffold251197
GCA_018294505.1	Primary Assembly	Un			JAGHKL010083995.1	Chromosome	NW_025309052.1	unplaced-scaffold	675			scaffold253044
GCA_018294505.1	Primary Assembly	Un			JAGHKL010083996.1	Chromosome	NW_025309053.1	unplaced-scaffold	675			scaffold258483
GCA_018294505.1	Primary Assembly	Un			JAGHKL010083997.1	Chromosome	NW_025309054.1	unplaced-scaffold	675			scaffold269070
GCA_018294505.1	Primary Assembly	Un			JAGHKL010083998.1	Chromosome	NW_025309055.1	unplaced-scaffold	675			scaffold279018
GCA_018294505.1	Primary Assembly	Un			JAGHKL010083999.1	Chromosome	NW_025309056.1	unplaced-scaffold	675			scaffold284390
GCA_018294505.1	Primary Assembly	Un			JAGHKL010084000.1	Chromosome	NW_025309057.1	unplaced-scaffold	675			scaffold285977
GCA_018294505.1	Primary Assembly	Un			JAGHKL010084001.1	Chromosome	NW_025309058.1	unplaced-scaffold	675			scaffold292111
GCA_018294505.1	Primary Assembly	Un			JAGHKL010084002.1	Chromosome	NW_025309059.1	unplaced-scaffold	675			scaffold315683
GCA_018294505.1	Primary Assembly	Un			JAGHKL010084003.1	Chromosome	NW_025309060.1	unplaced-scaffold	675			scaffold331097
GCA_018294505.1	Primary Assembly	Un			JAGHKL010084004.1	Chromosome	NW_025309061.1	unplaced-scaffold	675			scaffold38546
GCA_018294505.1	Primary Assembly	Un			JAGHKL010084005.1	Chromosome	NW_025309062.1	unplaced-scaffold	675			scaffold4414
GCA_018294505.1	Primary Assembly	Un			JAGHKL010084006.1	Chromosome	NW_025309063.1	unplaced-scaffold	675			scaffold52180
GCA_018294505.1	Primary Assembly	Un			JAGHKL010084007.1	Chromosome	NW_025309064.1	unplaced-scaffold	675			scaffold58001
GCA_018294505.1	Primary Assembly	Un			JAGHKL010084008.1	Chromosome	NW_025309065.1	unplaced-scaffold	675			scaffold61570
GCA_018294505.1	Primary Assembly	Un			JAGHKL010084009.1	Chromosome	NW_025309066.1	unplaced-scaffold	675			scaffold71817
GCA_018294505.1	Primary Assembly	Un			JAGHKL010084010.1	Chromosome	NW_025309067.1	unplaced-scaffold	675			scaffold74208
GCA_018294505.1	Primary Assembly	Un			JAGHKL010084011.1	Chromosome	NW_025309068.1	unplaced-scaffold	675			scaffold9508
GCA_018294505.1	Primary Assembly	Un			JAGHKL010084012.1	Chromosome	NW_025309069.1	unplaced-scaffold	675			scaffold98048
GCA_018294505.1	Primary Assembly	Un			JAGHKL010084013.1	Chromosome	NW_025309070.1	unplaced-scaffold	675			scaffold98509
GCA_018294505.1	Primary Assembly	Un			JAGHKL010084014.1	Chromosome	NW_025309071.1	unplaced-scaffold	674			scaffold100196
GCA_018294505.1	Primary Assembly	Un			JAGHKL010084015.1	Chromosome	NW_025309072.1	unplaced-scaffold	674			scaffold109848
GCA_018294505.1	Primary Assembly	Un			JAGHKL010084016.1	Chromosome	NW_025309073.1	unplaced-scaffold	674			scaffold118032
GCA_018294505.1	Primary Assembly	Un			JAGHKL010084017.1	Chromosome	NW_025309074.1	unplaced-scaffold	674			scaffold129674
GCA_018294505.1	Primary Assembly	Un			JAGHKL010084018.1	Chromosome	NW_025309075.1	unplaced-scaffold	674			scaffold132048
GCA_018294505.1	Primary Assembly	Un			JAGHKL010084019.1	Chromosome	NW_025309076.1	unplaced-scaffold	674			scaffold134236
GCA_018294505.1	Primary Assembly	Un			JAGHKL010084020.1	Chromosome	NW_025309077.1	unplaced-scaffold	674			scaffold138916
GCA_018294505.1	Primary Assembly	Un			JAGHKL010084021.1	Chromosome	NW_025309078.1	unplaced-scaffold	674			scaffold138937
GCA_018294505.1	Primary Assembly	Un			JAGHKL010084022.1	Chromosome	NW_025309079.1	unplaced-scaffold	674			scaffold140649
GCA_018294505.1	Primary Assembly	Un			JAGHKL010084023.1	Chromosome	NW_025309080.1	unplaced-scaffold	674			scaffold141030
GCA_018294505.1	Primary Assembly	Un			JAGHKL010084024.1	Chromosome	NW_025309081.1	unplaced-scaffold	674			scaffold146462
GCA_018294505.1	Primary Assembly	Un			JAGHKL010084025.1	Chromosome	NW_025309082.1	unplaced-scaffold	674			scaffold152797
GCA_018294505.1	Primary Assembly	Un			JAGHKL010084026.1	Chromosome	NW_025309083.1	unplaced-scaffold	674			scaffold158961
GCA_018294505.1	Primary Assembly	Un			JAGHKL010084027.1	Chromosome	NW_025309084.1	unplaced-scaffold	674			scaffold189896
GCA_018294505.1	Primary Assembly	Un			JAGHKL010084028.1	Chromosome	NW_025309085.1	unplaced-scaffold	674			scaffold192165
GCA_018294505.1	Primary Assembly	Un			JAGHKL010084029.1	Chromosome	NW_025309086.1	unplaced-scaffold	674			scaffold216
GCA_018294505.1	Primary Assembly	Un			JAGHKL010084030.1	Chromosome	NW_025309087.1	unplaced-scaffold	674			scaffold225175
GCA_018294505.1	Primary Assembly	Un			JAGHKL010084031.1	Chromosome	NW_025309088.1	unplaced-scaffold	674			scaffold226193
GCA_018294505.1	Primary Assembly	Un			JAGHKL010084032.1	Chromosome	NW_025309089.1	unplaced-scaffold	674			scaffold234426
GCA_018294505.1	Primary Assembly	Un			JAGHKL010084033.1	Chromosome	NW_025309090.1	unplaced-scaffold	674			scaffold287671
GCA_018294505.1	Primary Assembly	Un			JAGHKL010084034.1	Chromosome	NW_025309091.1	unplaced-scaffold	674			scaffold53598
GCA_018294505.1	Primary Assembly	Un			JAGHKL010084035.1	Chromosome	NW_025309092.1	unplaced-scaffold	674			scaffold74877
GCA_018294505.1	Primary Assembly	Un			JAGHKL010084036.1	Chromosome	NW_025309093.1	unplaced-scaffold	674			scaffold77044
GCA_018294505.1	Primary Assembly	Un			JAGHKL010084037.1	Chromosome	NW_025309094.1	unplaced-scaffold	674			scaffold89031
GCA_018294505.1	Primary Assembly	Un			JAGHKL010084038.1	Chromosome	NW_025309095.1	unplaced-scaffold	673			scaffold107948
GCA_018294505.1	Primary Assembly	Un			JAGHKL010084039.1	Chromosome	NW_025309096.1	unplaced-scaffold	673			scaffold116500
GCA_018294505.1	Primary Assembly	Un			JAGHKL010084040.1	Chromosome	NW_025309097.1	unplaced-scaffold	673			scaffold119504
GCA_018294505.1	Primary Assembly	Un			JAGHKL010084041.1	Chromosome	NW_025309098.1	unplaced-scaffold	673			scaffold129753
GCA_018294505.1	Primary Assembly	Un			JAGHKL010084042.1	Chromosome	NW_025309099.1	unplaced-scaffold	673			scaffold131358
GCA_018294505.1	Primary Assembly	Un			JAGHKL010084043.1	Chromosome	NW_025309100.1	unplaced-scaffold	673			scaffold133712
GCA_018294505.1	Primary Assembly	Un			JAGHKL010084044.1	Chromosome	NW_025309101.1	unplaced-scaffold	673			scaffold133844
GCA_018294505.1	Primary Assembly	Un			JAGHKL010084045.1	Chromosome	NW_025309102.1	unplaced-scaffold	673			scaffold159152
GCA_018294505.1	Primary Assembly	Un			JAGHKL010084046.1	Chromosome	NW_025309103.1	unplaced-scaffold	673			scaffold165612
GCA_018294505.1	Primary Assembly	Un			JAGHKL010084047.1	Chromosome	NW_025309104.1	unplaced-scaffold	673			scaffold167463
GCA_018294505.1	Primary Assembly	Un			JAGHKL010084048.1	Chromosome	NW_025309105.1	unplaced-scaffold	673			scaffold198599
GCA_018294505.1	Primary Assembly	Un			JAGHKL010084049.1	Chromosome	NW_025309106.1	unplaced-scaffold	673			scaffold220339
GCA_018294505.1	Primary Assembly	Un			JAGHKL010084050.1	Chromosome	NW_025309107.1	unplaced-scaffold	673			scaffold261047
GCA_018294505.1	Primary Assembly	Un			JAGHKL010084051.1	Chromosome	NW_025309108.1	unplaced-scaffold	673			scaffold267281
GCA_018294505.1	Primary Assembly	Un			JAGHKL010084052.1	Chromosome	NW_025309109.1	unplaced-scaffold	673			scaffold270455
GCA_018294505.1	Primary Assembly	Un			JAGHKL010084053.1	Chromosome	NW_025309110.1	unplaced-scaffold	673			scaffold274368
GCA_018294505.1	Primary Assembly	Un			JAGHKL010084054.1	Chromosome	NW_025309111.1	unplaced-scaffold	673			scaffold290813
GCA_018294505.1	Primary Assembly	Un			JAGHKL010084055.1	Chromosome	NW_025309112.1	unplaced-scaffold	673			scaffold292776
GCA_018294505.1	Primary Assembly	Un			JAGHKL010084056.1	Chromosome	NW_025309113.1	unplaced-scaffold	673			scaffold303072
GCA_018294505.1	Primary Assembly	Un			JAGHKL010084057.1	Chromosome	NW_025309114.1	unplaced-scaffold	673			scaffold325623
GCA_018294505.1	Primary Assembly	Un			JAGHKL010084058.1	Chromosome	NW_025309115.1	unplaced-scaffold	673			scaffold329718
